LineID,SITE,YEAR,GR50,FL50,TC_EOS,HT_EOS,BIOMASS,Envi
532,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
534,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
537,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
540,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
545,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
552,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
561,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
565,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
578,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
581,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
585,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
592,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
594,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
600,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
605,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
629,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
641,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
648,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
663,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
669,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
716,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
718,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
720,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
724,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
725,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
733,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
753,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
755,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
757,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
761,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
762,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
772,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
774,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
775,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
776,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
779,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
780,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
786,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
788,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
789,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
790,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
795,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
802,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
803,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
804,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
806,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
809,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
810,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
811,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
813,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
815,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
821,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
824,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
324,LINC,2016,113,194,173,165,0.927298535,LINC_2016
175,LINC,2016,117,208.5,231.5,212.5,1.438534779,LINC_2016
380,LINC,2016,109,205,100,190,1.440211699,LINC_2016
161,LINC,2016,113,197,187,160,0.8348736,LINC_2016
296,LINC,2016,113,202,190,180,1.145916632,LINC_2016
359,LINC,2016,116,203,174,185,0.87656041,LINC_2016
376,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
389,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
346,LINC,2016,116,195,273,170,1.055872033,LINC_2016
193,LINC,2016,111,210,155,180,1.314857652,LINC_2016
375,LINC,2016,116,201,79,190,0.35319219,LINC_2016
392,LINC,2016,118,197,114,165,0.444125084,LINC_2016
200,LINC,2016,116,199,194,190,1.36587891,LINC_2016
156,LINC,2016,109,199,151,185,0.817925107,LINC_2016
396,LINC,2016,114.5,199,186,170,0.691731188,LINC_2016
257,LINC,2016,113.5,214.5,188.5,162.5,0.97783199,LINC_2016
145,LINC,2016,116,201,121,175,0.445824512,LINC_2016
301,LINC,2016,113,197,148,155,0.549083633,LINC_2016
165,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
345,LINC,2016,118,195,110,145,0.265991971,LINC_2016
61,LINC,2016,111,202,146,210,1.089259662,LINC_2016
333,LINC,2016,118,221,148,185,1.18320046,LINC_2016
391,LINC,2016,123,194,148,185,0.631404206,LINC_2016
334,LINC,2016,110,203.5,323.5,185,2.252125296,LINC_2016
68,LINC,2016,111,196,221,175,1.37754076,LINC_2016
399,LINC,2016,137,195,116,145,0.310486918,LINC_2016
317,LINC,2016,109,199,294,160,1.081642462,LINC_2016
398,LINC,2016,109,199,103,150,0.43661515,LINC_2016
350,LINC,2016,111,201,129,160,0.509567183,LINC_2016
17,LINC,2016,113,208,201,205,1.474268894,LINC_2016
181,LINC,2016,118,193,152,165,0.489959153,LINC_2016
192,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
335,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
368,LINC,2016,111,196,64,155,0.169524283,LINC_2016
125,LINC,2016,114.5,196.5,264.5,170,0.85145341,LINC_2016
394,LINC,2016,118,188,63,130,0.308166178,LINC_2016
336,LINC,2016,111,213,94,155,0.560286873,LINC_2016
379,LINC,2016,111,209,192,205,1.443138758,LINC_2016
233,LINC,2016,116,195,145,170,0.560270119,LINC_2016
33,LINC,2016,116,188,191,145,0.455587805,LINC_2016
362,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
49,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
390,LINC,2016,133,225,40,165,0.290038756,LINC_2016
191,LINC,2016,109,194,159,160,0.731245285,LINC_2016
340,LINC,2016,113,205,238,170,1.445003918,LINC_2016
199,LINC,2016,111,199,201,190,1.087968671,LINC_2016
371,LINC,2016,111,199,143,165,0.62435378,LINC_2016
56,LINC,2016,116,193,166,175,1.060563563,LINC_2016
310,LINC,2016,109,209,222,155,0.705413766,LINC_2016
123,LINC,2016,113.5,205.5,188.5,155,1.149973892,LINC_2016
264,LINC,2016,109,199,362,220,2.665847719,LINC_2016
372,LINC,2016,111,200,243,175,1.466982907,LINC_2016
53,LINC,2016,116,195,190,160,0.768553068,LINC_2016
177,LINC,2016,118,209,142,160,0.788841632,LINC_2016
136,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
367,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
21,LINC,2016,116,193,133,175,0.483796041,LINC_2016
312,LINC,2016,113,210,118,175,0.614415926,LINC_2016
361,LINC,2016,116,198,126,155,0.307965095,LINC_2016
393,LINC,2016,113.5,198.5,191.5,172.5,1.157180335,LINC_2016
320,LINC,2016,116,198,83,165,0.459358,LINC_2016
363,LINC,2016,122,199,111.5,167.5,0.45529336,LINC_2016
360,LINC,2016,118,197,334,170,1.362449682,LINC_2016
104,LINC,2016,116,197,110,145,0.288697967,LINC_2016
100,LINC,2016,111,203.5,180.5,170,0.945451365,LINC_2016
98,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
101,LINC,2016,113,195,133,175,0.528739331,LINC_2016
99,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
406,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
408,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
409,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
410,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
411,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
412,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
414,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
420,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
422,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
423,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
424,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
426,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
428,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
431,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
432,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
433,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
436,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
438,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
439,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
442,LINC,2016,NA,NA,NA,NA,NA,LINC_2016
291,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
294,MNHT,2016,94,177,297,165,1.327049871,MNHT_2016
297,MNHT,2016,94,193,240,185,1.450075298,MNHT_2016
298,MNHT,2016,94,190,118,145,0.68223187,MNHT_2016
300,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
307,MNHT,2016,91,193,277,180,1.018415159,MNHT_2016
323,MNHT,2016,97,190,191,170,0.757021935,MNHT_2016
388,MNHT,2016,93,192.5,93,190,0.371509179,MNHT_2016
18,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
23,MNHT,2016,104,204,197,217.5,1.620016632,MNHT_2016
26,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
36,MNHT,2016,91,202,95,180,0.663939059,MNHT_2016
64,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
74,MNHT,2016,93,198,311,230,2.185548663,MNHT_2016
76,MNHT,2016,104,199,104,145,0.387223194,MNHT_2016
83,MNHT,2016,96,196,260,170,1.472406041,MNHT_2016
89,MNHT,2016,90.5,178.5,150,172.5,0.648944381,MNHT_2016
91,MNHT,2016,93,204,179,210,1.650649638,MNHT_2016
95,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
96,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
102,MNHT,2016,92.5,198.5,244.5,175,1.178081978,MNHT_2016
103,MNHT,2016,90,202,221,165,1.130753296,MNHT_2016
105,MNHT,2016,91,198,212,220,1.182769728,MNHT_2016
106,MNHT,2016,90,189,287,175,1.215284976,MNHT_2016
107,MNHT,2016,92,193.5,199,187.5,0.832943749,MNHT_2016
108,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
110,MNHT,2016,90,179,155,175,0.9639815,MNHT_2016
111,MNHT,2016,93,175,183,147.5,0.855124228,MNHT_2016
112,MNHT,2016,91,192,218,180,0.879559639,MNHT_2016
113,MNHT,2016,94,198,149,210,1.171920736,MNHT_2016
114,MNHT,2016,93,202,146.5,202.5,1.056988931,MNHT_2016
116,MNHT,2016,91,196,202,180,1.041999204,MNHT_2016
120,MNHT,2016,94,182,226,195,0.949076255,MNHT_2016
127,MNHT,2016,99,177,115,165,0.4332901,MNHT_2016
135,MNHT,2016,91,180,153,180,1.137469169,MNHT_2016
139,MNHT,2016,94,178,109,130,0.220037937,MNHT_2016
141,MNHT,2016,94,182,198,185,1.124288894,MNHT_2016
144,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
146,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
147,MNHT,2016,89,194,248,185,1.183869758,MNHT_2016
148,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
150,MNHT,2016,90,177,154,150,0.367240075,MNHT_2016
152,MNHT,2016,91,194,163,140,0.536922649,MNHT_2016
157,MNHT,2016,91,189,260,160,0.765010877,MNHT_2016
160,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
163,MNHT,2016,96,179,104,145,0.365248828,MNHT_2016
170,MNHT,2016,93,189,221,170,1.138480581,MNHT_2016
171,MNHT,2016,91,177,246,165,0.913437985,MNHT_2016
178,MNHT,2016,90,191,108,190,0.672549801,MNHT_2016
180,MNHT,2016,92,194,87.5,182.5,NA,MNHT_2016
182,MNHT,2016,91,199,130,220,1.080900085,MNHT_2016
184,MNHT,2016,91,191,290,150,1.448757207,MNHT_2016
211,MNHT,2016,101,196,277,190,1.239545517,MNHT_2016
213,MNHT,2016,96,210,158,195,0.69257046,MNHT_2016
214,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
217,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
218,MNHT,2016,91,207,201,200,1.37875223,MNHT_2016
219,MNHT,2016,91,204,163,215,1.055816379,MNHT_2016
220,MNHT,2016,91,179,147,170,0.557805031,MNHT_2016
221,MNHT,2016,92,170,164.5,147.5,0.671117039,MNHT_2016
226,MNHT,2016,93,196,131,165,0.583771075,MNHT_2016
229,MNHT,2016,90.5,NA,95,167.5,0.768259711,MNHT_2016
230,MNHT,2016,91,178,248,185,0.827507507,MNHT_2016
232,MNHT,2016,94,179,126,200,0.724395212,MNHT_2016
235,MNHT,2016,92,181.5,228.5,175,0.851771745,MNHT_2016
238,MNHT,2016,93,193,155,165,0.674758312,MNHT_2016
240,MNHT,2016,91,189,249,180,0.941233802,MNHT_2016
256,MNHT,2016,94,NA,315,180,1.522653548,MNHT_2016
263,MNHT,2016,96,202.5,156.5,185,0.747832451,MNHT_2016
265,MNHT,2016,91,190,229,160,0.661417396,MNHT_2016
267,MNHT,2016,95,198,119,170,0.863018463,MNHT_2016
268,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
285,MNHT,2016,91,204,279,215,2.164586852,MNHT_2016
302,MNHT,2016,90,169,373,150,1.090060217,MNHT_2016
303,MNHT,2016,94,196,201,220,0.954557033,MNHT_2016
304,MNHT,2016,97,198,282,170,1.056334873,MNHT_2016
305,MNHT,2016,94,195,315,180,1.263455401,MNHT_2016
306,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
308,MNHT,2016,94,192,334,195,1.883638092,MNHT_2016
311,MNHT,2016,91,182,174,180,0.805256896,MNHT_2016
313,MNHT,2016,98,189,238,190,1.227264872,MNHT_2016
314,MNHT,2016,92,175,187,160,0.60130823,MNHT_2016
315,MNHT,2016,89.5,196,163,170,0.802680053,MNHT_2016
316,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
318,MNHT,2016,91,193,194,195,0.819279857,MNHT_2016
319,MNHT,2016,90,179,111,160,0.430123183,MNHT_2016
1,MNHT,2016,95,167,324,155,1.080312251,MNHT_2016
3,MNHT,2016,91,179,132,180,0.547150771,MNHT_2016
9,MNHT,2016,91.5,182,215.5,180,1.012566962,MNHT_2016
10,MNHT,2016,90,172,215,160,0.59515893,MNHT_2016
15,MNHT,2016,93,204,321,220,1.838844262,MNHT_2016
20,MNHT,2016,94,182,52,155,2.572344105,MNHT_2016
22,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
29,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
30,MNHT,2016,97,193,178,190,1.023938016,MNHT_2016
37,MNHT,2016,91,200,255,165,1.286930346,MNHT_2016
41,MNHT,2016,90,179.5,237,165,0.683696349,MNHT_2016
42,MNHT,2016,91.5,188.5,199,172.5,0.900067226,MNHT_2016
43,MNHT,2016,94,195,181,200,0.892242516,MNHT_2016
44,MNHT,2016,93,200,276.5,182.5,0.96772328,MNHT_2016
45,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
47,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
50,MNHT,2016,94,194,125,165,0.441336397,MNHT_2016
55,MNHT,2016,91,174,84,170,0.426651782,MNHT_2016
59,MNHT,2016,98,181,231,150,0.661503041,MNHT_2016
63,MNHT,2016,93,177,231,160,0.773108821,MNHT_2016
65,MNHT,2016,94,192,211,180,0.738974797,MNHT_2016
66,MNHT,2016,93.5,205.5,201,230,1.535340024,MNHT_2016
67,MNHT,2016,91,188,232,165,0.933367838,MNHT_2016
69,MNHT,2016,90,199,160,195,0.901368718,MNHT_2016
71,MNHT,2016,97,211,221,195,1.662520555,MNHT_2016
73,MNHT,2016,91,193,113,175,0.387585187,MNHT_2016
75,MNHT,2016,94,202,146,210,1.461593909,MNHT_2016
78,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
80,MNHT,2016,93.5,181,214,165,0.783583021,MNHT_2016
86,MNHT,2016,97,199,129,160,0.773349437,MNHT_2016
90,MNHT,2016,NA,208,207,170,1.254096755,MNHT_2016
97,MNHT,2016,95,191,163,195,0.760363432,MNHT_2016
117,MNHT,2016,91,195,140,180,0.442273965,MNHT_2016
118,MNHT,2016,91,194,142,200,0.974450782,MNHT_2016
122,MNHT,2016,94,177,106,165,0.387759387,MNHT_2016
126,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
130,MNHT,2016,94,189,184,210,1.659998878,MNHT_2016
132,MNHT,2016,93,195,149,185,1.117870112,MNHT_2016
143,MNHT,2016,90,214,49,180,0.326985002,MNHT_2016
151,MNHT,2016,92.5,184,104,165,0.389929369,MNHT_2016
155,MNHT,2016,94,202,100,180,0.626318519,MNHT_2016
158,MNHT,2016,96,181,279,140,0.74174344,MNHT_2016
167,MNHT,2016,94,191,110,145,0.554577516,MNHT_2016
172,MNHT,2016,93,194,130,190,0.441569712,MNHT_2016
173,MNHT,2016,91,172,98,150,0.360542052,MNHT_2016
179,MNHT,2016,90,183,116,160,0.555078445,MNHT_2016
185,MNHT,2016,91,175,165,155,0.58848075,MNHT_2016
189,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
203,MNHT,2016,91,194,174,160,0.869249064,MNHT_2016
206,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
224,MNHT,2016,91,195,153,230,1.091979055,MNHT_2016
225,MNHT,2016,102,182,192,190,0.863654577,MNHT_2016
239,MNHT,2016,91,206,214,230,1.702480237,MNHT_2016
244,MNHT,2016,93,193,143,225,0.994042043,MNHT_2016
246,MNHT,2016,90,193,95,160,0.459822659,MNHT_2016
248,MNHT,2016,92,206,134,190,0.979978477,MNHT_2016
258,MNHT,2016,NA,181,247,160,1.060536078,MNHT_2016
259,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
261,MNHT,2016,97,195,142,190,0.44624518,MNHT_2016
262,MNHT,2016,90,197,137,165,0.587519604,MNHT_2016
270,MNHT,2016,91,194,247,210,0.276215304,MNHT_2016
271,MNHT,2016,93,198.5,253,167.5,1.218062109,MNHT_2016
273,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
274,MNHT,2016,102,194,164,190,NA,MNHT_2016
275,MNHT,2016,94,194.5,162,157.5,0.650693547,MNHT_2016
281,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
282,MNHT,2016,90.5,189,208,185,1.131340652,MNHT_2016
283,MNHT,2016,92,186,131,160,0.406697483,MNHT_2016
286,MNHT,2016,93,170,192,170,0.899023583,MNHT_2016
288,MNHT,2016,90,198,192,175,1.103048671,MNHT_2016
289,MNHT,2016,90,194,137,190,0.93507292,MNHT_2016
290,MNHT,2016,90.5,199.5,93,152.5,0.342255856,MNHT_2016
292,MNHT,2016,91,199,121,220,0.67415567,MNHT_2016
293,MNHT,2016,94,191,202,150,0.441256136,MNHT_2016
299,MNHT,2016,95,200,93,190,0.417050438,MNHT_2016
322,MNHT,2016,91,181,234,180,1.451655248,MNHT_2016
326,MNHT,2016,91,197,135,170,0.582314054,MNHT_2016
327,MNHT,2016,91,200,114,160,0.346476862,MNHT_2016
330,MNHT,2016,91,180,400,175,1.494148405,MNHT_2016
332,MNHT,2016,96,188,140,150,0.648042933,MNHT_2016
337,MNHT,2016,90,179,206,145,0.624204445,MNHT_2016
338,MNHT,2016,92,194,82,210,0.653359958,MNHT_2016
341,MNHT,2016,91.5,175.5,176.5,155,0.718220517,MNHT_2016
344,MNHT,2016,93,209,121,175,0.408127477,MNHT_2016
352,MNHT,2016,90,205,128,190,0.850052896,MNHT_2016
354,MNHT,2016,93,195,93,170,0.308542251,MNHT_2016
364,MNHT,2016,93.5,190.5,126.5,195,0.758167323,MNHT_2016
365,MNHT,2016,96,181,267,175,1.196471777,MNHT_2016
373,MNHT,2016,94,196,260,190,1.485311304,MNHT_2016
382,MNHT,2016,97,196,153,190,0.817895487,MNHT_2016
2,MNHT,2016,96.5,207,206,190,NA,MNHT_2016
4,MNHT,2016,91,203,335,195,1.734857895,MNHT_2016
5,MNHT,2016,91,186,65,170,0.31861515,MNHT_2016
7,MNHT,2016,91,182,267,160,1.017305425,MNHT_2016
8,MNHT,2016,94,193,300,150,1.213464579,MNHT_2016
11,MNHT,2016,93,194,114,170,0.445321129,MNHT_2016
12,MNHT,2016,93,191,91,145,0.324462486,MNHT_2016
13,MNHT,2016,91,209,195,180,1.15180848,MNHT_2016
14,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
16,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
19,MNHT,2016,96,189,240,165,1.107096853,MNHT_2016
27,MNHT,2016,92,183,126,160,0.537976654,MNHT_2016
28,MNHT,2016,92,189,305,180,1.522388352,MNHT_2016
31,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
32,MNHT,2016,90,197,305,190,2.219033515,MNHT_2016
34,MNHT,2016,96,179,160,190,0.637080221,MNHT_2016
35,MNHT,2016,91,194,170,185,0.849997436,MNHT_2016
38,MNHT,2016,91.5,184.5,145.5,170,0.614667104,MNHT_2016
39,MNHT,2016,93,173,167.5,152.5,0.56254996,MNHT_2016
46,MNHT,2016,91,196,173,220,1.194615471,MNHT_2016
48,MNHT,2016,96,169,104,155,0.576705758,MNHT_2016
52,MNHT,2016,96,174,246,150,0.997927826,MNHT_2016
54,MNHT,2016,93,197,166,170,0.920502557,MNHT_2016
57,MNHT,2016,91,189,130,200,0.923851223,MNHT_2016
58,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
62,MNHT,2016,90,194,89,192.5,1.005727456,MNHT_2016
70,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
72,MNHT,2016,95,178,341.5,165,1.373892184,MNHT_2016
79,MNHT,2016,91,194,269,180,0.982621818,MNHT_2016
81,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
84,MNHT,2016,91,178,127,140,0.306406024,MNHT_2016
85,MNHT,2016,96,192.5,204.5,195,0.86652595,MNHT_2016
87,MNHT,2016,92,188,131,162.5,0.498850886,MNHT_2016
88,MNHT,2016,88,208,97,190,0.82339949,MNHT_2016
93,MNHT,2016,102,198,170,180,1.274340946,MNHT_2016
94,MNHT,2016,90,182,157,155,0.542426776,MNHT_2016
115,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
128,MNHT,2016,93,187,91,165,0.457404162,MNHT_2016
131,MNHT,2016,91,178,238,165,1.394583593,MNHT_2016
137,MNHT,2016,90,200,111,220,0.605348732,MNHT_2016
159,MNHT,2016,91,196,238,200,1.348488291,MNHT_2016
164,MNHT,2016,94.5,186.5,189,170,1.064800367,MNHT_2016
194,MNHT,2016,94,211,234,190,1.426719907,MNHT_2016
201,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
202,MNHT,2016,90,177,233,165,0.602899367,MNHT_2016
204,MNHT,2016,97,170,344,155,0.659734074,MNHT_2016
205,MNHT,2016,98,189,55,145,0.096158156,MNHT_2016
207,MNHT,2016,94,183,195,185,1.314662137,MNHT_2016
208,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
209,MNHT,2016,97,182,104,145,0.46127871,MNHT_2016
210,MNHT,2016,91,209,153,180,0.789833791,MNHT_2016
212,MNHT,2016,90.5,187.5,178,185,0.877443323,MNHT_2016
215,MNHT,2016,91,209,204,175,1.138182564,MNHT_2016
222,MNHT,2016,94,190,167,200,0.844644148,MNHT_2016
227,MNHT,2016,93,192,260,155,0.490841312,MNHT_2016
228,MNHT,2016,92,182,270,170,1.141990161,MNHT_2016
231,MNHT,2016,94,179,237,160,0.790042765,MNHT_2016
234,MNHT,2016,89,206,205,220,1.775328193,MNHT_2016
236,MNHT,2016,91,182,153,175,0.616018321,MNHT_2016
237,MNHT,2016,95.5,190,172,182.5,0.70084014,MNHT_2016
241,MNHT,2016,93.5,206,184.5,200,0.950297736,MNHT_2016
242,MNHT,2016,91,181,222,170,0.838585838,MNHT_2016
243,MNHT,2016,96,186,248,150,1.348095345,MNHT_2016
245,MNHT,2016,NA,NA,NA,177.5,0.125206414,MNHT_2016
247,MNHT,2016,91,201,400,210,2.16155437,MNHT_2016
249,MNHT,2016,91,194,170,210,1.291426626,MNHT_2016
250,MNHT,2016,98,202,197,195,1.115395875,MNHT_2016
251,MNHT,2016,90,204,158,190,1.198319291,MNHT_2016
252,MNHT,2016,91,193,139,175,0.607009832,MNHT_2016
253,MNHT,2016,91,180,229,195,1.278258705,MNHT_2016
255,MNHT,2016,94,183,96,170,0.17852523,MNHT_2016
260,MNHT,2016,96,186,240,175,1.229188847,MNHT_2016
266,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
269,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
272,MNHT,2016,90,192,153,175,NA,MNHT_2016
276,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
277,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
278,MNHT,2016,94,195,202,185,1.15898345,MNHT_2016
279,MNHT,2016,97,200,210,165,1.211752328,MNHT_2016
280,MNHT,2016,91,209,211,170,0.657748119,MNHT_2016
284,MNHT,2016,96,190,191,195,1.232284746,MNHT_2016
287,MNHT,2016,91,200,381,170,1.279098792,MNHT_2016
443,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
445,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
446,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
453,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
455,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
456,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
457,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
461,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
462,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
465,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
468,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
472,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
480,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
483,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
484,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
485,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
488,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
489,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
492,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
495,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
501,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
506,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
508,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
514,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
516,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
521,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
532,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
534,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
537,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
540,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
545,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
552,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
561,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
565,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
578,MNHT,2016,NA,NA,NA,NA,NA,MNHT_2016
